FlightID,DelayMinutes,FlightStatus,SeatsSoldEconomy,SeatsSoldBusiness,SeatsSoldFirst,LoadFactorPct
698,5,ON TIME,181,23,0,81.6
699,4,ON TIME,260,36,8,86.4
700,1,ON TIME,265,42,9,89.8
701,0,CANCELLED,0,0,0,0.0
702,8,ON TIME,213,36,6,85.6
703,136,Delayed,147,23,0,68.0
704,0,ON TIME,124,19,0,57.2
705,158,Delayed,234,30,7,77.0
706,127,Delayed,211,33,6,71.0
707,7,ON TIME,187,31,6,75.2
708,107,Delayed,207,38,7,84.6
709,8,ON TIME,154,28,6,63.1
710,5,ON TIME,216,34,6,85.9
711,180,Delayed,187,32,6,75.5
712,0,ON TIME,203,26,7,79.2
713,10,ON TIME,181,22,0,81.2
714,3,ON TIME,154,23,0,70.8
715,0,ON TIME,185,24,0,83.6
716,11,ON TIME,155,21,0,70.4
717,5,ON TIME,175,20,0,78.0
718,122,Delayed,164,20,0,73.6
719,114,Delayed,181,27,7,72.1
720,10,ON TIME,172,28,5,68.8
721,7,ON TIME,139,20,0,63.6
722,3,ON TIME,121,18,0,55.6
723,169,Delayed,177,24,0,80.4
724,7,ON TIME,183,26,0,83.6
725,11,ON TIME,226,34,8,76.1
726,3,ON TIME,226,39,8,77.6
727,6,ON TIME,192,29,6,64.5
728,10,ON TIME,259,37,9,86.6
729,18,Delayed,300,36,10,98.3
730,14,ON TIME,223,36,8,75.9
731,15,Delayed,215,39,7,87.6
732,9,ON TIME,181,32,6,73.5
733,9,ON TIME,195,28,7,77.2
734,12,ON TIME,173,25,6,68.5
735,13,ON TIME,208,30,9,70.2
736,11,ON TIME,235,34,8,78.7
737,9,ON TIME,212,35,7,85.2
738,14,ON TIME,176,32,7,72.1
739,14,ON TIME,156,19,0,70.0
740,8,ON TIME,174,24,0,79.2
741,12,ON TIME,154,22,0,70.4
742,8,ON TIME,140,17,0,62.8
743,7,ON TIME,177,32,5,71.8
744,14,ON TIME,200,31,6,79.5
745,10,ON TIME,167,24,0,76.4
746,5,ON TIME,192,23,0,86.0
747,9,ON TIME,209,30,7,82.6
748,0,CANCELLED,0,0,0,0.0
749,8,ON TIME,211,30,8,70.7
750,10,ON TIME,197,32,7,67.0
751,3,ON TIME,209,27,0,94.4
752,11,ON TIME,174,23,0,78.8
753,7,ON TIME,188,31,8,76.2
754,11,ON TIME,230,40,7,93.0
755,3,ON TIME,187,34,7,76.5
756,146,Delayed,186,33,5,75.2
757,11,ON TIME,253,30,8,82.7
758,0,CANCELLED,0,0,0,0.0
759,103,Delayed,141,24,0,66.0
760,13,ON TIME,173,26,0,79.6
761,1,ON TIME,193,31,5,76.8
762,12,ON TIME,206,33,7,82.6
763,0,CANCELLED,0,0,0,0.0
764,46,Delayed,219,28,7,72.2
765,14,ON TIME,198,26,0,89.6
766,9,ON TIME,209,29,0,95.2
767,2,ON TIME,154,20,0,69.6
768,10,ON TIME,166,24,0,76.0
769,0,CANCELLED,0,0,0,0.0
770,11,ON TIME,256,33,7,84.1
771,2,ON TIME,209,32,7,83.2
772,0,CANCELLED,0,0,0,0.0
773,2,ON TIME,184,33,6,74.8
774,11,ON TIME,229,33,7,90.3
775,0,ON TIME,197,28,0,90.0
776,0,CANCELLED,0,0,0,0.0
777,126,Delayed,235,31,7,77.6
778,10,ON TIME,248,34,8,82.4
779,11,ON TIME,187,24,0,84.4
780,14,ON TIME,184,26,0,84.0
781,12,ON TIME,155,24,6,62.1
782,8,ON TIME,140,22,5,56.0
783,0,ON TIME,158,25,0,73.2
784,13,ON TIME,171,25,0,78.4
785,11,ON TIME,182,27,7,72.5
786,2,ON TIME,177,34,7,73.2
787,11,ON TIME,150,20,0,68.0
788,60,Delayed,169,22,0,76.4
789,6,ON TIME,147,20,0,66.8
790,13,ON TIME,165,26,0,76.4
791,11,ON TIME,146,25,5,59.1
792,0,CANCELLED,0,0,0,0.0
793,81,Delayed,238,37,10,81.0
794,1,ON TIME,203,32,9,69.3
795,13,ON TIME,147,20,0,66.8
796,0,ON TIME,167,21,0,75.2
797,0,CANCELLED,0,0,0,0.0
798,9,ON TIME,237,36,9,80.1
799,7,ON TIME,233,37,8,79.0
800,6,ON TIME,192,27,7,64.2
801,8,ON TIME,273,42,8,91.8
802,0,CANCELLED,0,0,0,0.0
803,0,ON TIME,185,24,0,83.6
804,1,ON TIME,124,19,0,57.2
805,57,Delayed,201,28,6,78.9
806,6,ON TIME,162,26,5,64.8
807,0,ON TIME,226,31,7,75.0
808,12,ON TIME,214,32,8,72.2
809,6,ON TIME,212,34,6,84.6
810,4,ON TIME,196,32,6,78.5
811,5,ON TIME,153,20,0,69.2
812,14,ON TIME,165,22,0,74.8
813,6,ON TIME,198,31,7,79.2
814,2,ON TIME,200,33,6,80.2
815,11,ON TIME,155,20,0,70.0
816,11,ON TIME,192,26,0,87.2
817,9,ON TIME,223,39,9,77.0
818,0,ON TIME,265,38,9,88.6
819,0,ON TIME,202,28,6,67.0
820,8,ON TIME,225,33,7,75.3
821,144,Delayed,194,25,6,63.9
822,10,ON TIME,220,32,7,73.6
823,1,ON TIME,198,36,7,80.9
824,0,ON TIME,188,32,7,76.2
825,7,ON TIME,257,38,9,86.4
826,13,ON TIME,265,38,10,88.9
827,122,Delayed,220,25,8,71.9
828,25,Delayed,235,27,9,77.0
829,5,ON TIME,202,28,5,78.9
830,5,ON TIME,194,31,6,77.5
831,0,ON TIME,196,24,0,88.0
832,8,ON TIME,166,19,0,74.0
833,10,ON TIME,188,24,0,84.8
834,12,ON TIME,185,20,0,82.0
835,0,CANCELLED,0,0,0,0.0
836,9,ON TIME,221,35,7,88.3
837,8,ON TIME,224,27,6,86.2
838,4,ON TIME,165,28,7,67.1
839,0,ON TIME,274,35,9,90.3
840,62,Delayed,265,37,7,87.8
841,6,ON TIME,201,39,5,82.2
842,2,ON TIME,228,36,7,90.9
843,7,ON TIME,179,33,8,73.8
844,5,ON TIME,203,31,7,80.9
845,11,ON TIME,175,29,5,70.1
846,6,ON TIME,184,29,6,73.5
847,3,ON TIME,160,21,0,72.4
848,147,Delayed,182,28,0,84.0
849,14,ON TIME,176,21,0,78.8
850,60,Delayed,152,23,0,70.0
851,57,Delayed,190,26,0,86.4
852,84,Delayed,211,27,0,95.2
853,4,ON TIME,162,21,0,73.2
854,2,ON TIME,172,25,0,78.8
855,5,ON TIME,194,31,6,77.5
856,115,Delayed,190,27,7,75.2
857,111,Delayed,200,24,7,65.6
858,6,ON TIME,235,33,7,78.1
859,13,ON TIME,200,24,0,89.6
860,2,ON TIME,166,25,0,76.4
861,4,ON TIME,227,32,8,75.9
862,0,ON TIME,252,32,7,82.7
863,128,Delayed,149,20,0,67.6
864,0,ON TIME,171,28,0,79.6
865,81,Delayed,152,20,0,68.8
866,9,ON TIME,161,22,0,73.2
867,7,ON TIME,199,26,0,90.0
868,10,ON TIME,169,22,0,76.4
869,13,ON TIME,187,27,0,85.6
870,22,Delayed,153,23,0,70.4
871,13,ON TIME,196,28,7,77.5
872,53,Delayed,197,30,5,77.9
873,100,Delayed,192,34,7,78.2
874,1,ON TIME,200,29,6,78.9
875,34,Delayed,221,31,7,73.6
876,0,CANCELLED,0,0,0,0.0
877,11,ON TIME,252,40,9,85.5
878,0,CANCELLED,0,0,0,0.0
879,44,Delayed,200,24,6,65.3
880,4,ON TIME,285,39,9,94.6
881,1,ON TIME,181,22,0,81.2
882,13,ON TIME,184,24,0,83.2
883,13,ON TIME,225,36,8,76.4
884,2,ON TIME,206,30,7,69.0
885,8,ON TIME,182,23,0,82.0
886,14,ON TIME,162,16,0,71.2
887,82,Delayed,232,29,8,76.4
888,10,ON TIME,243,37,8,81.8
889,11,ON TIME,195,34,7,79.2
890,5,ON TIME,160,30,4,65.1
891,105,Delayed,274,32,7,88.9
892,7,ON TIME,205,29,8,68.8
893,11,ON TIME,201,33,6,80.5
894,88,Delayed,196,30,7,78.2
895,11,ON TIME,254,39,8,85.5
896,11,ON TIME,252,37,7,84.1
897,1,ON TIME,165,22,0,74.8
898,3,ON TIME,167,23,0,76.0
899,0,ON TIME,247,34,9,82.4
900,11,ON TIME,287,42,10,96.3
901,151,Delayed,181,26,0,82.8
902,8,ON TIME,176,26,0,80.8
903,148,Delayed,185,27,0,84.8
904,14,ON TIME,176,24,0,80.0
905,11,ON TIME,207,28,8,69.0
906,2,ON TIME,261,42,10,88.9
907,10,ON TIME,176,19,0,78.0
908,12,ON TIME,143,20,0,65.2
909,118,Delayed,228,40,7,92.3
910,14,ON TIME,155,29,4,63.1
911,1,ON TIME,269,41,9,90.6
912,74,Delayed,243,33,7,80.4
913,3,ON TIME,191,29,5,75.5
914,23,Delayed,183,26,6,72.1
915,8,ON TIME,162,19,0,72.4
916,14,ON TIME,166,20,0,74.4
917,9,ON TIME,193,32,6,77.5
918,13,ON TIME,204,34,7,82.2
919,83,Delayed,271,34,10,89.5
920,6,ON TIME,229,32,7,76.1
921,8,ON TIME,171,24,6,67.4
922,130,Delayed,222,36,7,88.9
923,12,ON TIME,205,30,6,80.9
924,8,ON TIME,212,38,6,85.9
925,8,ON TIME,147,26,4,59.4
926,90,Delayed,173,25,5,68.1
927,1,ON TIME,221,35,6,87.9
928,0,CANCELLED,0,0,0,0.0
929,3,ON TIME,199,35,9,69.0
930,4,ON TIME,250,38,8,84.1
931,0,CANCELLED,0,0,0,0.0
932,2,ON TIME,194,28,7,65.1
933,0,ON TIME,220,33,7,87.2
934,11,ON TIME,175,26,6,69.5
935,2,ON TIME,152,21,0,69.2
936,12,ON TIME,147,22,0,67.6
937,71,Delayed,146,25,5,59.1
938,3,ON TIME,163,26,4,64.8
939,9,ON TIME,206,34,6,82.6
940,26,Delayed,152,26,4,61.1
941,12,ON TIME,173,30,5,69.8
942,13,ON TIME,184,25,5,71.8
943,7,ON TIME,162,20,0,72.8
944,0,ON TIME,172,24,0,78.4
945,5,ON TIME,206,23,0,91.6
946,14,ON TIME,200,30,0,92.0
947,54,Delayed,181,32,7,73.8
948,3,ON TIME,166,29,5,67.1
949,9,ON TIME,180,24,0,81.6
950,2,ON TIME,127,15,0,56.8
951,0,CANCELLED,0,0,0,0.0
952,10,ON TIME,131,21,0,60.8
953,8,ON TIME,217,36,8,87.6
954,13,ON TIME,223,38,8,90.3
955,0,ON TIME,181,29,5,72.1
956,13,ON TIME,190,32,6,76.5
957,4,ON TIME,179,32,5,72.5
958,7,ON TIME,202,32,6,80.5
959,175,Delayed,179,28,6,71.5
960,11,ON TIME,166,29,5,67.1
961,68,Delayed,206,31,6,81.5
962,1,ON TIME,187,30,7,75.2
963,111,Delayed,260,39,9,87.5
964,175,Delayed,248,38,8,83.5
965,4,ON TIME,200,28,0,91.2
966,6,ON TIME,185,29,0,85.6
967,0,ON TIME,130,19,0,59.6
968,5,ON TIME,162,22,0,73.6
969,10,ON TIME,215,29,6,71.0
970,112,Delayed,248,29,8,81.0
971,71,Delayed,273,33,8,89.2
972,5,ON TIME,232,37,8,78.7
973,11,ON TIME,198,32,6,79.2
974,13,ON TIME,193,30,5,76.5
975,0,CANCELLED,0,0,0,0.0
976,3,ON TIME,270,37,8,89.5
977,4,ON TIME,185,30,6,74.2
978,2,ON TIME,172,25,5,67.8
979,10,ON TIME,244,28,7,79.3
980,0,ON TIME,254,30,10,83.5
981,5,ON TIME,218,36,7,74.1
982,105,Delayed,215,33,8,72.7
983,5,ON TIME,167,26,0,77.2
984,5,ON TIME,162,21,0,73.2
985,160,Delayed,199,32,7,67.6
986,7,ON TIME,259,35,9,86.1
987,166,Delayed,178,31,6,72.1
988,6,ON TIME,176,27,5,69.8
989,2,ON TIME,243,33,8,80.7
990,131,Delayed,242,31,9,80.1
991,11,ON TIME,188,32,7,76.2
992,9,ON TIME,141,20,5,55.7
993,12,ON TIME,207,25,0,92.8
994,69,Delayed,179,25,0,81.6
995,2,ON TIME,234,31,7,77.3
996,5,ON TIME,218,35,9,74.4
997,146,Delayed,233,33,9,78.1
998,98,Delayed,273,36,10,90.6
999,0,CANCELLED,0,0,0,0.0
1000,13,ON TIME,254,35,10,84.9
1001,175,Delayed,263,33,10,86.9
1002,138,Delayed,236,32,8,78.4
1003,14,ON TIME,231,36,6,91.6
1004,11,ON TIME,144,26,5,58.7
1005,74,Delayed,126,20,4,50.3
1006,8,ON TIME,173,28,5,69.1
1007,9,ON TIME,197,32,7,79.2
1008,0,CANCELLED,0,0,0,0.0
1009,2,ON TIME,207,33,8,70.5
1010,11,ON TIME,263,36,8,87.2
1011,148,Delayed,158,20,0,71.2
1012,0,CANCELLED,0,0,0,0.0
1013,5,ON TIME,175,26,7,59.1
1014,10,ON TIME,197,29,6,65.9
1015,81,Delayed,224,36,7,89.6
1016,14,ON TIME,200,36,6,81.2
1017,11,ON TIME,173,27,6,69.1
1018,4,ON TIME,223,33,7,88.3
1019,0,ON TIME,212,31,7,71.0
1020,0,CANCELLED,0,0,0,0.0
1021,58,Delayed,145,20,0,66.0
1022,2,ON TIME,177,25,0,80.8
1023,10,ON TIME,267,31,9,87.2
1024,5,ON TIME,210,28,6,69.3
1025,14,ON TIME,217,38,7,87.9
1026,0,ON TIME,230,36,7,91.6
1027,2,ON TIME,163,25,4,64.4
1028,139,Delayed,182,26,5,71.5
1029,171,Delayed,239,31,7,93.0
1030,8,ON TIME,206,33,7,82.6
1031,122,Delayed,261,33,7,85.5
1032,5,ON TIME,213,28,7,70.5
1033,5,ON TIME,207,35,6,83.2
1034,9,ON TIME,174,30,5,70.1
1035,12,ON TIME,269,39,8,89.8
1036,9,ON TIME,230,34,8,77.3
1037,4,ON TIME,255,34,9,84.7
1038,5,ON TIME,300,40,9,99.1
1039,11,ON TIME,216,33,7,85.9
1040,1,ON TIME,224,33,6,88.3
1041,111,Delayed,220,30,0,100.0
1042,11,ON TIME,166,23,0,75.6
1043,5,ON TIME,165,23,0,75.2
1044,21,Delayed,144,21,0,66.0
1045,4,ON TIME,171,25,0,78.4
1046,13,ON TIME,176,19,0,78.0
1047,2,ON TIME,192,29,6,76.2
1048,14,ON TIME,174,28,5,69.5
1049,10,ON TIME,166,20,0,74.4
1050,81,Delayed,195,26,0,88.4
1051,0,CANCELLED,0,0,0,0.0
1052,11,ON TIME,195,23,0,87.2
1053,6,ON TIME,195,33,6,78.5
1054,4,ON TIME,207,30,7,81.9
1055,9,ON TIME,274,33,9,89.8
1056,2,ON TIME,243,31,7,79.8
1057,7,ON TIME,163,24,0,74.8
1058,2,ON TIME,133,19,0,60.8
1059,7,ON TIME,205,27,7,80.2
1060,0,CANCELLED,0,0,0,0.0
1061,4,ON TIME,183,32,5,73.8
1062,0,ON TIME,203,26,7,79.2
1063,6,ON TIME,188,28,0,86.4
1064,3,ON TIME,174,26,0,80.0
1065,14,ON TIME,245,35,8,81.8
1066,3,ON TIME,210,30,7,70.2
1067,2,ON TIME,237,34,8,79.3
1068,0,ON TIME,237,29,6,77.3
1069,95,Delayed,223,37,7,89.6
1070,12,ON TIME,194,34,6,78.5
1071,6,ON TIME,175,34,5,71.8
1072,3,ON TIME,231,38,8,93.0
1073,4,ON TIME,221,32,8,74.1
1074,10,ON TIME,239,38,8,81.0
1075,6,ON TIME,229,32,7,76.1
1076,10,ON TIME,190,28,7,63.9
1077,14,ON TIME,186,27,6,73.5
1078,0,ON TIME,218,31,7,85.9
1079,1,ON TIME,165,23,0,75.2
1080,11,ON TIME,159,18,0,70.8
1081,4,ON TIME,244,36,8,96.6
1082,14,ON TIME,176,36,6,73.2
1083,10,ON TIME,220,30,0,100.0
1084,5,ON TIME,197,30,0,90.8
1085,66,Delayed,200,32,8,80.5
1086,46,Delayed,190,34,6,77.2
1087,7,ON TIME,243,31,6,79.5
1088,8,ON TIME,257,35,8,85.2
1089,12,ON TIME,149,23,0,68.8
1090,11,ON TIME,206,28,0,93.6
1091,13,ON TIME,212,28,7,70.2
1092,6,ON TIME,213,25,6,69.3
1093,13,ON TIME,165,26,0,76.4
1094,0,ON TIME,132,17,0,59.6
1095,0,ON TIME,237,35,9,79.8
1096,12,ON TIME,235,25,7,75.9
1097,8,ON TIME,205,34,7,69.9
1098,28,Delayed,211,40,9,73.9
1099,96,Delayed,141,18,0,63.6
1100,11,ON TIME,220,28,0,99.2
1101,68,Delayed,196,26,0,88.8
1102,166,Delayed,169,26,0,78.0
1103,9,ON TIME,199,25,0,89.6
1104,12,ON TIME,195,28,0,89.2
1105,171,Delayed,178,23,0,80.4
1106,13,ON TIME,201,27,0,91.2
1107,4,ON TIME,139,22,0,64.4
1108,13,ON TIME,163,19,0,72.8
1109,9,ON TIME,152,21,0,69.2
1110,5,ON TIME,203,30,0,93.2
1111,0,CANCELLED,0,0,0,0.0
1112,11,ON TIME,218,29,6,71.9
1113,0,ON TIME,173,26,0,79.6
1114,0,ON TIME,168,25,0,77.2
1115,5,ON TIME,197,27,0,89.6
1116,7,ON TIME,158,23,0,72.4
1117,3,ON TIME,223,39,8,76.7
1118,3,ON TIME,231,32,7,76.7
1119,1,ON TIME,107,16,0,49.2
1120,0,CANCELLED,0,0,0,0.0
1121,6,ON TIME,141,23,5,56.7
1122,1,ON TIME,186,34,6,75.8
1123,54,Delayed,132,20,0,60.8
1124,122,Delayed,145,21,0,66.4
1125,14,ON TIME,211,30,7,70.5
1126,10,ON TIME,219,31,8,73.3
1127,11,ON TIME,222,34,8,88.6
1128,13,ON TIME,184,32,6,74.5
1129,13,ON TIME,208,27,0,94.0
1130,5,ON TIME,168,24,0,76.8
1131,174,Delayed,188,27,6,74.2
1132,152,Delayed,181,33,6,73.8
1133,14,ON TIME,249,34,8,97.7
1134,121,Delayed,220,30,8,86.6
1135,1,ON TIME,172,28,0,80.0
1136,99,Delayed,178,25,0,81.2
1137,3,ON TIME,222,33,8,74.7
1138,3,ON TIME,261,35,8,86.4
1139,10,ON TIME,205,27,8,68.2
1140,142,Delayed,262,38,9,87.8
1141,77,Delayed,212,32,7,84.2
1142,32,Delayed,167,26,6,66.8
1143,137,Delayed,220,32,8,87.2
1144,4,ON TIME,225,35,7,89.6
1145,137,Delayed,204,31,7,81.2
1146,6,ON TIME,209,32,6,82.9
1147,6,ON TIME,260,28,8,84.1
1148,10,ON TIME,253,35,7,83.8
1149,8,ON TIME,201,31,7,80.2
1150,2,ON TIME,222,37,8,89.6
1151,1,ON TIME,264,31,9,86.4
1152,163,Delayed,240,28,7,78.1
1153,8,ON TIME,254,37,9,85.2
1154,4,ON TIME,186,28,6,62.5
1155,1,ON TIME,263,33,7,86.1
1156,12,ON TIME,216,30,6,71.6
1157,6,ON TIME,202,30,7,80.2
1158,0,ON TIME,239,33,7,93.6
1159,108,Delayed,182,24,0,82.4
1160,9,ON TIME,200,30,0,92.0
1161,6,ON TIME,200,26,0,90.4
1162,2,ON TIME,173,24,0,78.8
1163,113,Delayed,191,29,7,76.2
1164,9,ON TIME,172,27,7,69.1
1165,4,ON TIME,172,21,0,77.2
1166,0,ON TIME,167,24,0,76.4
1167,124,Delayed,183,26,0,83.6
1168,5,ON TIME,141,20,0,64.4
1169,9,ON TIME,195,25,6,75.8
1170,2,ON TIME,191,27,5,74.8
1171,0,ON TIME,153,23,6,61.1
1172,0,ON TIME,174,23,6,68.1
1173,0,ON TIME,187,30,6,74.8
1174,0,CANCELLED,0,0,0,0.0
1175,149,Delayed,162,23,0,74.0
1176,11,ON TIME,176,23,0,79.6
1177,5,ON TIME,151,26,5,61.1
1178,1,ON TIME,200,30,6,79.2
1179,3,ON TIME,178,29,6,71.5
1180,0,ON TIME,250,36,7,98.3
1181,33,Delayed,187,29,6,74.5
1182,11,ON TIME,193,30,5,76.5
1183,14,ON TIME,182,26,5,71.5
1184,2,ON TIME,214,39,7,87.2
1185,13,ON TIME,154,25,5,61.7
1186,12,ON TIME,212,36,7,85.6
1187,45,Delayed,234,35,8,93.0
1188,5,ON TIME,166,24,6,65.8
1189,2,ON TIME,198,28,6,77.9
1190,12,ON TIME,238,34,7,93.6
1191,12,ON TIME,163,20,0,73.2
1192,9,ON TIME,182,28,0,84.0
1193,180,Delayed,159,26,5,63.8
1194,3,ON TIME,162,25,5,64.4
1195,8,ON TIME,188,25,0,85.2
1196,9,ON TIME,181,25,0,82.4
1197,13,ON TIME,186,30,6,74.5
1198,14,ON TIME,189,30,6,75.5
1199,13,ON TIME,184,29,6,73.5
1200,1,ON TIME,180,25,6,70.8
1201,11,ON TIME,300,39,10,99.1
1202,54,Delayed,215,29,7,71.3
1203,51,Delayed,226,31,7,75.0
1204,4,ON TIME,257,37,9,86.1
1205,5,ON TIME,204,25,0,91.6
1206,81,Delayed,191,23,0,85.6
1207,9,ON TIME,175,25,7,69.5
1208,7,ON TIME,184,32,6,74.5
1209,7,ON TIME,297,37,10,97.7
1210,130,Delayed,259,40,7,86.9
1211,29,Delayed,280,39,10,93.5
1212,110,Delayed,235,35,7,78.7
1213,13,ON TIME,153,19,0,68.8
1214,14,ON TIME,193,22,0,86.0
1215,8,ON TIME,215,27,8,71.0
1216,14,ON TIME,241,30,8,79.3
1217,82,Delayed,271,41,10,91.5
1218,3,ON TIME,300,42,10,100.0
1219,1,ON TIME,219,28,6,84.9
1220,13,ON TIME,202,31,5,79.9
1221,67,Delayed,258,41,8,87.2
1222,0,ON TIME,283,35,10,93.2
1223,5,ON TIME,203,29,0,92.8
1224,0,CANCELLED,0,0,0,0.0
1225,0,ON TIME,186,26,6,73.2
1226,8,ON TIME,222,36,8,89.3
1227,4,ON TIME,184,27,5,72.5
1228,9,ON TIME,185,30,6,74.2
1229,1,ON TIME,218,32,8,73.3
1230,121,Delayed,233,30,7,76.7
1231,7,ON TIME,206,29,8,81.5
1232,2,ON TIME,173,28,6,69.5
1233,12,ON TIME,219,32,7,86.6
1234,0,ON TIME,201,32,7,80.5
1235,0,ON TIME,219,27,7,71.9
1236,2,ON TIME,223,31,7,74.1
1237,10,ON TIME,210,31,7,83.2
1238,104,Delayed,152,23,5,60.4
1239,2,ON TIME,179,24,0,81.2
1240,52,Delayed,186,23,0,83.6
1241,6,ON TIME,226,27,6,73.6
1242,6,ON TIME,281,35,9,92.3
1243,12,ON TIME,178,27,6,70.8
1244,12,ON TIME,180,31,6,72.8
1245,180,Delayed,190,25,5,73.8
1246,0,CANCELLED,0,0,0,0.0
1247,11,ON TIME,183,31,6,73.8
1248,9,ON TIME,174,28,7,70.1
1249,7,ON TIME,294,40,10,97.7
1250,14,ON TIME,182,25,6,60.5
1251,109,Delayed,174,25,5,68.5
1252,2,ON TIME,192,32,7,77.5
1253,12,ON TIME,152,22,0,69.6
1254,12,ON TIME,136,17,0,61.2
1255,0,ON TIME,242,34,8,80.7
1256,14,ON TIME,290,40,9,96.3
1257,2,ON TIME,197,30,6,78.2
1258,10,ON TIME,193,33,6,77.9
1259,0,ON TIME,144,22,0,66.4
1260,1,ON TIME,155,22,0,70.8
1261,13,ON TIME,178,23,0,80.4
1262,4,ON TIME,162,23,0,74.0
1263,9,ON TIME,169,23,0,76.8
1264,5,ON TIME,168,23,0,76.4
1265,5,ON TIME,189,27,0,86.4
1266,2,ON TIME,173,27,0,80.0
1267,140,Delayed,300,42,9,99.7
1268,3,ON TIME,245,31,9,81.0
1269,13,ON TIME,220,28,7,72.4
1270,6,ON TIME,227,30,6,74.7
1271,14,ON TIME,158,20,0,71.2
1272,5,ON TIME,135,18,0,61.2
1273,6,ON TIME,197,34,7,79.9
1274,5,ON TIME,205,31,8,81.9
1275,172,Delayed,230,32,7,76.4
1276,39,Delayed,289,35,8,94.3
1277,5,ON TIME,216,34,5,85.6
1278,2,ON TIME,181,29,7,72.8
1279,13,ON TIME,200,29,7,67.0
1280,7,ON TIME,256,36,10,85.8
1281,14,ON TIME,169,25,0,77.6
1282,14,ON TIME,192,23,0,86.0
1283,4,ON TIME,206,37,6,83.6
1284,8,ON TIME,194,29,7,77.2
1285,0,CANCELLED,0,0,0,0.0
1286,5,ON TIME,204,29,6,80.2
1287,7,ON TIME,238,40,8,96.0
1288,0,ON TIME,211,35,8,85.2
1289,1,ON TIME,179,24,0,81.2
1290,3,ON TIME,140,20,0,64.0
1291,0,CANCELLED,0,0,0,0.0
1292,64,Delayed,162,27,5,65.1
1293,92,Delayed,227,33,6,89.3
1294,0,CANCELLED,0,0,0,0.0
1295,10,ON TIME,220,39,7,89.3
1296,11,ON TIME,205,36,6,82.9
1297,13,ON TIME,199,29,6,78.5
1298,0,ON TIME,182,27,6,72.1
1299,3,ON TIME,186,25,0,84.4
1300,168,Delayed,185,29,0,85.6
1301,7,ON TIME,209,33,6,83.2
1302,5,ON TIME,165,27,5,66.1
1303,130,Delayed,219,29,7,72.4
1304,21,Delayed,205,32,7,69.3
1305,7,ON TIME,247,33,7,81.5
1306,141,Delayed,261,35,9,86.6
1307,149,Delayed,226,34,8,76.1
1308,11,ON TIME,190,24,6,62.5
1309,2,ON TIME,135,17,0,60.8
1310,180,Delayed,213,28,0,96.4
1311,0,ON TIME,183,26,0,83.6
1312,0,CANCELLED,0,0,0,0.0
1313,11,ON TIME,167,28,5,67.1
1314,3,ON TIME,206,33,6,82.2
1315,13,ON TIME,229,38,7,91.9
1316,2,ON TIME,181,32,5,73.2
1317,5,ON TIME,148,19,0,66.8
1318,10,ON TIME,158,23,0,72.4
1319,0,CANCELLED,0,0,0,0.0
1320,110,Delayed,192,33,5,77.2
1321,3,ON TIME,274,38,8,90.9
1322,4,ON TIME,233,34,7,77.8
1323,4,ON TIME,211,33,6,83.9
1324,9,ON TIME,173,26,6,68.8
1325,5,ON TIME,202,28,0,92.0
1326,30,Delayed,193,25,0,87.2
1327,8,ON TIME,225,33,6,88.6
1328,12,ON TIME,202,35,8,82.2
1329,7,ON TIME,156,22,0,71.2
1330,14,ON TIME,154,22,0,70.4
1331,13,ON TIME,261,38,9,87.5
1332,6,ON TIME,213,31,7,71.3
1333,12,ON TIME,232,35,8,78.1
1334,10,ON TIME,230,33,7,76.7
1335,8,ON TIME,186,26,7,73.5
1336,68,Delayed,246,35,7,96.6
1337,3,ON TIME,161,22,0,73.2
1338,4,ON TIME,146,21,0,66.8
1339,11,ON TIME,208,38,6,84.6
1340,7,ON TIME,218,36,6,87.2
1341,5,ON TIME,250,32,7,82.1
1342,1,ON TIME,193,28,7,64.8
1343,97,Delayed,190,22,0,84.8
1344,141,Delayed,180,26,0,82.4
1345,8,ON TIME,208,27,8,69.0
1346,5,ON TIME,264,37,9,88.1
1347,7,ON TIME,191,28,7,64.2
1348,13,ON TIME,250,31,7,81.8
1349,7,ON TIME,131,20,4,52.0
1350,6,ON TIME,168,31,5,68.5
1351,10,ON TIME,200,29,6,78.9
1352,6,ON TIME,160,28,4,64.4
1353,0,CANCELLED,0,0,0,0.0
1354,6,ON TIME,149,20,0,67.6
1355,3,ON TIME,220,26,6,84.6
1356,4,ON TIME,170,26,6,67.8
1357,7,ON TIME,219,31,8,73.3
1358,14,ON TIME,268,39,10,90.1
1359,5,ON TIME,252,36,10,84.7
1360,1,ON TIME,215,28,6,70.7
1361,1,ON TIME,169,29,0,79.2
1362,6,ON TIME,143,21,0,65.6
1363,3,ON TIME,205,31,7,69.0
1364,41,Delayed,246,39,8,83.2
1365,3,ON TIME,265,35,9,87.8
1366,6,ON TIME,239,33,6,79.0
1367,12,ON TIME,176,27,0,81.2
1368,1,ON TIME,182,23,0,82.0
1369,138,Delayed,220,27,0,98.8
1370,12,ON TIME,113,12,0,50.0
1371,5,ON TIME,191,36,6,78.2
1372,5,ON TIME,159,29,6,65.1
1373,1,ON TIME,164,25,0,75.6
1374,0,ON TIME,151,19,0,68.0
1375,2,ON TIME,207,32,7,69.9
1376,102,Delayed,229,34,8,77.0
1377,9,ON TIME,174,22,0,78.4
1378,12,ON TIME,121,18,0,55.6
1379,8,ON TIME,226,35,6,89.6
